Validprtprimcattyp|Validprtsubcattyp|Prtid|Locid|Prtlglnm|Prtlocnm|Validloctyp|Phyaddrstr1txt|Phyaddrstr2txt|Phyaddrctynm|PhyAddrStCd|Phyaddrpostcd|Geolattude|Geolngtude|Phone|Fax|Web|Email|Lastupdtdt
ED|SBDC|83303|250139|Oregon Small Business Development Center ~ Lane Community College|Oregon Small Business Development Center ~ Eastern Oregon University SBDC|BO|1607 Gekeler Lane| |LaGrande|OR|97850|||||||05/24/2011
ED|SBDC|83303|250140|Oregon Small Business Development Center ~ Lane Community College|Oregon Small Business Development Center ~ Oregon Coast Community College SBDC|BO|3788 SE High School Drive| |Lincoln City|OR|97367|||||||05/24/2011
ED|SBDC|83303|250141|Oregon Small Business Development Center ~ Lane Community College|Oregon Small Business Development Center ~ Southern Oregon University SBDC|BO|101 S. Bartlett St.| |Medford|OR|97501|||||||05/24/2011
ED|SBDC|83303|250142|Oregon Small Business Development Center ~ Lane Community College|Oregon Small Business Development Center ~ Clackamas Community College SBDC|BO|7738 SE Harmony Road| #275|Milwaukie|OR|97222|||||||03/17/2016
ED|SBDC|83303|250143|Oregon Small Business Development Center ~ Lane Community College|Oregon Small Business Development Center ~ Treasure Valley Community College SBDC|BO|650 College Blvd| |Ontario|OR|97914|||||||05/24/2011
ED|SBDC|83303|250144|Oregon Small Business Development Center ~ Lane Community College|Oregon Small Business Development Center ~ Blue Mountain Community College SBDC|BO|2411 NW Carden| |Pendleton|OR|97801|||||||05/24/2011
ED|SBDC|83303|250146|Oregon Small Business Development Center ~ Lane Community College|Oregon Small Business Development Center ~ Portland Community College SBDC|BO|1626 SE Water Ave| |Portland|OR|97214|||||||05/24/2011
ED|SBDC|83303|250147|Oregon Small Business Development Center ~ Lane Community College|Oregon Small Business Development Center ~ Umpqua Community College SBDC|BO|522 SE Washington Ave.| |Roseburg|OR|97470|||||http:/www.bizcenter.org||04/01/2013
ED|SBDC|83303|250148|Oregon Small Business Development Center ~ Lane Community College|Oregon Small Business Development Center ~ Chemeketa Community College SBDC|BO|626 High St|Ste 210|Salem|OR|97301|||||||05/24/2011
ED|SBDC|83303|250149|Oregon Small Business Development Center ~ Lane Community College|Oregon Small Business Development Center ~ Clatstop Community College SBDC|BO|1455 North Roosevelt| |Seaside|OR|97138|||||||04/18/2012
ED|SBDC|83303|250150|Oregon Small Business Development Center ~ Lane Community College|Oregon Small Business Development Center ~ Columbia Gorge Community College SBDC|BO|400 E. Scenic Drive|Suite 2.108|The Dalles|OR|97058|||||||05/24/2011
ED|SBDC|83303|250151|Oregon Small Business Development Center ~ Lane Community College|Oregon Small Business Development Center ~ Tillamook Bay Community College SBDC|BO|4506 Third Street| |Tillamook|OR|97141|||||||01/20/2017
ED|SBDC|83305|445668|Puerto Rico Small Business  & Technology Development Center ~ Inter American University|Puerto Rico Small Business Development Center ~Center of Innovation and Technology|BO|416 Ponce de Leon Ave||San Juan|PR|00918|||||||11/21/2016
ED|SBDC|83305|323627|Puerto Rico Small Business  & Technology Development Center ~ Inter American University|Puerto Rico Small Business & Technology Development Centers ~ Inter American University  ~ Caguas Regional Center|BO|Democracia Building|Luis Munoz Rivera Avenue 1st Floor, PromoCaguas|Caguas|PR|00926|||||||02/17/2012
ED|SBDC|83305|250172|Puerto Rico Small Business  & Technology Development Center ~ Inter American University|Puerto Rico Small Business & Technology Development Centers ~ Inter American University ~  Lead Center|HO|416 Ponce De Leon Avenue|Union Plaza Building Suite 912|San Juan|PR|00918|||(787) 763-6811||www.prsbtdc.org|lead@prsbtdc.org|03/31/2017
ED|SBDC|83305|250173|Puerto Rico Small Business  & Technology Development Center ~ Inter American University|Puerto Rico Small Business & Technology Development Centers ~ Inter American University Arecibo Campus ~ Arecibo Regional Center|BO|Road # 2 Km 80.4|San Daniel Ward|Arecibo|PR|00614|||||||02/17/2012
ED|SBDC|83305|250174|Puerto Rico Small Business  & Technology Development Center ~ Inter American University|Puerto Rico Small Business & Technology Development Centers ~ Inter American University Fajardo Campus ~ Fajardo Regional Center|BO|Union Batey Central| Road 196|Fajardo|PR|00738|||||||02/17/2012
ED|SBDC|83305|250175|Puerto Rico Small Business  & Technology Development Center ~ Inter American University|Puerto Rico Small Business & Technology Development Centers ~ Inter American University ~ International Trade Center|BO|416 Ponce De Leon Avenue|Union Plaza Building Suite 1000|San Juan|PR|00918|||||||02/17/2012
ED|SBDC|83305|250176|Puerto Rico Small Business  & Technology Development Center ~ Inter American University|Puerto Rico Small Business & Technology Development Centers ~ Inter American University ~ San Juan Regional Center|BO|416 Ponce De Leon Avenue|Union Plaza Building Suite 1013|San Juan|PR|00918|||||||02/17/2012
ED|SBDC|83305|250177|Puerto Rico Small Business  & Technology Development Center ~ Inter American University|Puerto Rico Small Business & Technology Development Centers ~ Inter American University Ponce Campus ~ Ponce Regional Center|BO|Turpo Industrial Park|Road 1, Km 123.4,  Mercedita|Ponce|PR|00715|||||||02/17/2012
ED|SBDC|83305|250178|Puerto Rico Small Business  & Technology Development Center ~ Inter American University|Puerto Rico Small Business & Technology Development Centers ~ Inter American University San German Campus ~ San German Regional Center|BO|Interamerican University Avenue|Dr Harris Street Leopoldo Ortiz Building 2nd Floor|San German|PR|00683|||||||02/17/2012
ED|SBDC|83272|249557|Washington, D.C. Small Business Development Center ~ Howard University School of Business |Washington, D.C. Small Business Development Center ~ Howard University School of Business|HO|2600 6th Street, N. W.|Room 128|Washington|DC|20059|||(202) 806 1550||||03/21/2016
ED|SBDC|83272|249559|Washington, D.C. Small Business Development Center ~ Howard University School of Business |Washington, D.C. Small Business Development Center ~Anacostia Economic Development Corporation|BO|2021 M.L.K. Jr. Avenue, S.E.| |Washington|DC|20020|||(202)889-5090||||02/11/2012
ED|SBDC|83272|486226|Washington, D.C. Small Business Development Center ~ Howard University School of Business |Washington DC SBDC~ DC Chamber of Commerce |BO|506 9th St NW||Washington|DC|20004|||202-624-0606||||02/11/2012
ED|SBDC|83280|455555|Illinois Small Business Development Center ~ Illinois Department of Commerce and Economic Opportunity |Illinois Small Business Development Center ~Harper College|BO|650 E. Higgins Rd.|Suite 106|Schaumburg|IL|60173|||||||02/11/2012
ED|SBDC|83280|437030|Illinois Small Business Development Center ~ Illinois Department of Commerce and Economic Opportunity |Illinois Small Business Development Center ~Joseph Center|BO|7600 W. Roosevelt Rd.| |Forest Park|IL|60130|||||||02/11/2012
ED|SBDC|83280|437003|Illinois Small Business Development Center ~ Illinois Department of Commerce and Economic Opportunity |Illinois Small Business Development Center ~Industrial Council of Nearwest Chicago|BO|320 N Damen Ave|Suite 100|Chicago|IL|60612|||||||02/11/2012
ED|SBDC|83280|437004|Illinois Small Business Development Center ~ Illinois Department of Commerce and Economic Opportunity |Illinois Small Business Development Center ~Illinois Hispanic Chamber of Commerce|BO|855 West Adams| Suite 100|Chicago|IL|60607|||312-492-9960|||sbdc@ihccbusiness.net|10/13/2011
ED|SBDC|83280|323735|Illinois Small Business Development Center ~ Illinois Department of Commerce and Economic Opportunity |Illinois Small Business Development Center ~SIU-E/ East St. Louis|BO|601 James R. Thompson Blvd.|Bldg D, Room 1017|East St. Louis|IL|62201|||||||05/23/2011
ED|SBDC|83280|323589|Illinois Small Business Development Center ~ Illinois Department of Commerce and Economic Opportunity |Illinois Small Business Development Center ~University of Illinois Chicago|BO|815 W. Van Buren|Ste. 320|Chicago|IL|60607|||||||02/11/2012
ED|SBDC|83280|249653|Illinois Small Business Development Center ~ Illinois Department of Commerce and Economic Opportunity |Illinois Small Business Development Center ~ Illinois Department of Commerce and Economic Opportunity|HO|500 E. Monroe Street, 5th Floor| |Springfield|IL|62701|||||||05/23/2011
ED|SBDC|83280|249655|Illinois Small Business Development Center ~ Illinois Department of Commerce and Economic Opportunity |Illinois Small Business Development Center ~Southern Illinois University-Carbondale|BO|150 East Pleasant Hill Road| |Carbondale|IL|62901-4300|||||||05/23/2011
ED|SBDC|83280|249657|Illinois Small Business Development Center ~ Illinois Department of Commerce and Economic Opportunity |Illinois Small Business Development Center ~Women's Business Development Center|BO|8 South Michigan, Suite 400|Suite 400|Chicago|IL|60603-3302|||||||02/11/2012
ED|SBDC|83280|249665|Illinois Small Business Development Center ~ Illinois Department of Commerce and Economic Opportunity |Illinois Small Business Development Center ~North Business & Industrial Council (NORBIC)|BO|8430 Bryn Mawr Avenue| |Chicago|IL|60631|||||||05/23/2011
ED|SBDC|83280|249668|Illinois Small Business Development Center ~ Illinois Department of Commerce and Economic Opportunity |Illinois Small Business Development Center ~McHenry County College|BO|4100 West Shamrock Lane| |McHenry|IL|60050|||||||05/23/2011
ED|SBDC|83280|249669|Illinois Small Business Development Center ~ Illinois Department of Commerce and Economic Opportunity |Illinois Small Business Development Center ~Danville Area Community College|BO|2917 N. Vermillion| |Danville|IL|61832|||||||05/23/2011
ED|SBDC|83280|249672|Illinois Small Business Development Center ~ Illinois Department of Commerce and Economic Opportunity |Illinois Small Business Development Center ~Southern Illinois University-Edwardsville|BO|Alumni Hall 2126|Campus Box 1107|Edwardsville|IL|62026|||||||05/23/2011
ED|SBDC|83280|249673|Illinois Small Business Development Center ~ Illinois Department of Commerce and Economic Opportunity |Illinois Small Business Development Center ~Elgin Community College|BO|1700 Spartan Drive| |Elgin|IL|60123-7193|||||||05/23/2011
ED|SBDC|83280|249675|Illinois Small Business Development Center ~ Illinois Department of Commerce and Economic Opportunity |Illinois Small Business Development Center ~College of Dupage|BO|2525 Cabot Drive|Suite 201|Lisle|IL|60532|||||||05/23/2011
ED|SBDC|83280|249676|Illinois Small Business Development Center ~ Illinois Department of Commerce and Economic Opportunity |Illinois Small Business Development Center ~College of Lake County|BO|19351 West Washington Street|Room T-302|Grayslake|IL|60030-1198|||||||05/23/2011
ED|SBDC|83280|249677|Illinois Small Business Development Center ~ Illinois Department of Commerce and Economic Opportunity |Illinois Small Business Development Center ~Southeastern Illinois College|BO|2 E. Locust St.|Suite 200|Harrisburg|IL|62946|||||||05/23/2011
ED|SBDC|83280|249679|Illinois Small Business Development Center ~ Illinois Department of Commerce and Economic Opportunity |Illinois Small Business Development Center ~Joliet Junior College|BO|214 North Oliver St| |Joliet|IL|60432|||||||02/11/2012
ED|SBDC|83280|249681|Illinois Small Business Development Center ~ Illinois Department of Commerce and Economic Opportunity |Illinois Small Business Development Center ~Western Illinois University|BO|510 North Pearl Street|Room 1400|Macomb|IL|61455|||||||05/23/2011
ED|SBDC|83280|249683|Illinois Small Business Development Center ~ Illinois Department of Commerce and Economic Opportunity |Illinois Small Business Development Center ~Black Hawk College|BO|4703 - 16th Street, Suite G| |Moline|IL|61265-7066|||||||05/23/2011
ED|SBDC|83280|249689|Illinois Small Business Development Center ~ Illinois Department of Commerce and Economic Opportunity |Illinois Small Business Development Center ~Bradley University|BO|141 Jobst Hall|1501 West Bradley Avenue|Peoria|IL|61625-0001|||309/677-2992||||05/23/2011
ED|SBDC|83280|249693|Illinois Small Business Development Center ~ Illinois Department of Commerce and Economic Opportunity |Illinois Small Business Development Center ~Lincoln Land Community College|BO|8 South Old State Capitol Plaza|C/O Greater Springfield COC|Springfield|IL|62701|||||||05/23/2011
ED|SBDC|83280|249694|Illinois Small Business Development Center ~ Illinois Department of Commerce and Economic Opportunity |Illinois Small Business Development Center ~Shawnee Community College|BO|8364 Shawnee College Road| |Ullin|IL|62992-2206|||||||05/23/2011
ED|SBDC|83280|479772|Illinois Small Business Development Center ~ Illinois Department of Commerce and Economic Opportunity |Illinois SBDC ~ Champaign County Economic Dev. Corp.|BO|1817 S. Neil St.|Ste. 201|Champaign|IL|61820-7269|||217-359-6261||||02/11/2012
ED|SBDC|83280|486212|Illinois Small Business Development Center ~ Illinois Department of Commerce and Economic Opportunity |Illinois SBDC ~ Chicagoland Chamber |BO|200 E. Randolph Street|Suite 2200|Chicago|IL|60601|||312-494-6742||||10/13/2011
ED|SBDC|83280|502748|Illinois Small Business Development Center ~ Illinois Department of Commerce and Economic Opportunity |Illinois SBDC at New Covenant CDC|BO|1111 S. Homan Ave.|2nd Floor|Chicago|IL|60624|||||||08/22/2014
ED|SBDC|83280|502749|Illinois Small Business Development Center ~ Illinois Department of Commerce and Economic Opportunity |Illinois SBDC at Bethel New Life|BO|1140 N. Lamon||Chicago|IL|60651|||||||08/22/2014
ED|SBDC|83278|447931|Iowa Small Business Development Center ~ Iowa State University College of Business |Western Iowa Tech SBDC|BO|4647 Stone Ave., PO Box 5199| |Sioux City|IA|51102-5199|||||||01/24/2014
ED|SBDC|83278|447940|Iowa Small Business Development Center ~ Iowa State University College of Business |South Central Iowa SBDC|BO|1501 W Townline| |Creston|IA|50801|||||||01/24/2014
ED|SBDC|83278|447941|Iowa Small Business Development Center ~ Iowa State University College of Business |North Central Iowa SBDC|BO|217 South 25th Street| Suite C12|Fort Dodge|IA|50501|||||||01/24/2014
ED|SBDC|83278|249625|Iowa Small Business Development Center ~ Iowa State University College of Business |Iowa State University College of Business|HO|1805 Collaboration Pl., Ste. 1332||Ames|IA|50010-9166|||||||06/30/2016
ED|SBDC|83278|249626|Iowa Small Business Development Center ~ Iowa State University College of Business |ISU Small SBDC|BO|1805 Collaboration Pl., Ste. 1330| |Ames|IA|50010-9166|||||||06/30/2016
ED|SBDC|83278|249628|Iowa Small Business Development Center ~ Iowa State University College of Business |Iowa Western SBDC|BO|2700 College Road, 121 Ashly Hall||Council Bluffs|IA|51503-1027|||712-325-3350||||06/30/2016
ED|SBDC|83278|249630|Iowa Small Business Development Center ~ Iowa State University College of Business |Eastern Iowa SBDC|BO|Kahl Educational Center|326 W 3rd St., Ste 715|Davenport|IA|52801|||||||01/24/2014
ED|SBDC|83278|249632|Iowa Small Business Development Center ~ Iowa State University College of Business |Northeast Iowa SBDC|BO|Schmid Innovation Center|900 Jackson St, Suite 110|Dubuque|IA|52001|||563-588-3350|||wickhamja@nicc.edu|01/24/2014
ED|SBDC|83278|249634|Iowa Small Business Development Center ~ Iowa State University College of Business |University of Iowa SBDC|BO|W140 BioVentures Center|2500 Crosspark Rd.|Coralville|IA|52241|||||||06/30/2016
ED|SBDC|83278|249635|Iowa Small Business Development Center ~ Iowa State University College of Business |Kirkwood SBDC|BO|3375 Armar Drive| |Marion|IA|52302|||||||01/24/2014
ED|SBDC|83278|249636|Iowa Small Business Development Center ~ Iowa State University College of Business |North Iowa Area SBDC|BO|500 College Drive| |Mason City|IA|50401|||||||01/24/2014
ED|SBDC|83278|249637|Iowa Small Business Development Center ~ Iowa State University College of Business |Indian Hills SBDC|BO|15330 Truman St.| |Ottumwa|IA|52501|||||||06/30/2016
ED|SBDC|83278|249639|Iowa Small Business Development Center ~ Iowa State University College of Business |Northwest Iowa SBDC|BO|1900 N. Grand Ave, Ste B1| |Spencer|IA|51301|||||||01/24/2014
ED|SBDC|83278|249640|Iowa Small Business Development Center ~ Iowa State University College of Business |University of Northern Iowa SBDC|BO|8120 Jennings Dr, Ste 13| |Cedar Falls|IA|50613|||319-273-4322 ||||01/24/2014
